user_name,comment,brand,gender,label
anon anonson,"['پرانی', 'یادوں', 'میں', 'owbright', 'ایک', 'اچھی', 'ویڈیو', 'ہے', 'اور', 'آپ', 'کو', 'اچھا', 'محسوس', 'کرنا', 'چاہئے']",LG,Male,1.0
J B,"['کتنا', 'پرانی', 'یادوں', 'کا', 'سفر', 'ہےخوفناکمیرا', 'پہلا', 'کمپیوٹر', 'ایک', 'xt', 'تھا', 'لیکن', 'روح', 'ایک', 'جیسی', 'ہے']",LG,Male,1.0
Scopolamin,"['اس', 'ویڈیو', 'سے', 'محبت', 'ہےآپ', 'کا', 'شکریہ', 'ایل', 'جی', 'آر']",LG,Male,1.0
Tanuz,"['آپ', 'سے', 'محبت', 'کرتا', 'ہوں', 'اس', 'کے', 'ہر', 'لمحے', 'سے', 'محبت', 'کرتا', 'ہوں', 'i', 'ibm', 'اپٹیوا', 'کی', 'اپنی', 'ان', 'باکسنگ', 'مجھے', 'برج', 'کرتا', 'ہےسنہری', 'دن']",HP,Male,1.0
Brian Morgan,"['یادوں', 'کو', 'واپس', 'لایا', 'کمانڈر', 'کین', 'دن', 'میں', 'بہت', 'اچھے', 'تھے']",Eurocom,Male,1.0
AlfieTv,"['اس', 'کے', 'پاس', 'ibm', 'orgasm', 'ہے']",IBM,Male,2.0
nsvmm,"['کیا', 'آپ', 'جانتے', 'ہیں', 'کہ', 'میں', 'کہاں', 'سے', 'حاصل', 'کرسکتا', 'ہوں']",IBM,Male,2.0
Raymond Shades,"['میں', 'یہ', 'دیکھ', 'کر', 'بہت', 'پرجوش', 'ہوں', 'کہ', 'آپ', 'اس', 'چیز', 'کو', 'کھولنے', 'سے', 'پرجوش', 'ہوں']",Asus,Male,1.0
Mr. Snoopy_B Don,"['میں', 'اس', 'ویڈیو', 'سے', 'بہت', 'لطف', 'اندوز', 'ہوںمجھے', 'چیز', 'آپ', 'کو', 'آئی', 'بی', 'ایم', 'میں', 'کام', 'کرنے', 'کی', 'ضرورت', 'ہے']",IBM,Male,1.0
rixille,"['واقعی', 'ہارڈ', 'ویئر', 'کا', 'دلچسپ', 'ٹکڑاآئی', 'بی', 'ایم', 'ماڈل', 'ایم', 'کی', 'بورڈ', 'ابدی', 'ہیں']",IBM,Male,1.0
Tracy Scott,"['کیا', 'آپ', 'ibm', 'میں', 'دو', 'ویڈیو', 'بورڈ', 'لگاسکتے', 'ہیں']",IBM,Male,2.0
Paul Schmidt,"['آئی', 'بی', 'ایم', 'نے', 'بہترین', 'کی', 'بورڈ', 'بنائے']",IBM,Male,1.0
Gamer007,"['ورڈ', 'پروگرام', 'کی', 'بورڈ', 'سسٹم', 'ساؤنڈ', 'شور', 'رہائشی', 'ایول', 'سیریز', 'میں', 'ٹائپ', 'رائٹر', 'کی', 'یاد', 'دلاتا', 'ہے']",Asus,Male,2.0
Gaso Meter,"['ماؤس', 'سیریل', '2', 'پورٹ', 'سے', 'منسلک', 'تھامیرے', 'پاس', 'a', '39', 'باصلاحیت', 'ماؤس', '39', 'اس', 'وقت', 'd']",NEC,Male,2.0
SOGsniper,"['میرے', 'پاس', 'اصل', 'ڈسک', 'اور', 'پروگرام', 'کا', 'ایک', 'بہت', 'بڑا', 'مجموعہ', 'ہے', 'جس', 'کا', 'آپ', 'تصور', 'کرسکتے', 'ہیں', 'اور', 'میں', 'کبھی', 'بھی', 'استعمال', 'نہیں', 'کرسکتا', 'ہوں']",Asus,Male,2.0
D.A G.B,"['میں', 'اس', 'کی', 'تعریف', 'کرتا', 'ہوں', 'کہ', 'ایل', 'جی', 'آر', 'اس', 'کی', 'مشینوں', 'کے', 'جمالیات', 'کے', 'بارے', 'میں', 'کتنی', 'پرواہ', 'کرتا', 'ہے']",LG,Male,2.0
Djay,"['ہارڈ', 'ڈرائیو', 'اسپن', 'اپ', 'آواز', 'حیرت', 'انگیز', 'تھی', 'لیکن', 'آپریٹنگ', 'شور', 'مجھے', 'گری', 'دار', 'میوے', 'میں', 'ڈال', 'دے', 'گا']",Acer,Male,2.0
Rodolfo Jr. Paccial,"['میرے', 'خیال', 'میں', 'ڈیل', 'نے', 'اس', 'طرح', 'شروع', 'کیا', 'صارفین', 'کے', 'چشمیوں', 'کے', 'لئے', 'ان', 'پی', 'سی', 'کو', 'اپنی', 'مرضی', 'کے', 'مطابق', 'بنانا']",Dell,Male,2.0
Bertalan Lovasz,"['واہ', 'مجھے', 'تقریبا', 'یقین', 'ہے', 'کہ', 'ہمارے', 'پاس', 'یہ', 'میرے', 'ابتدائی', 'اسکول', 'میں', 'تھا', 'بریم', 'جو', 'رنگ', 'سوئچ', 'کی', 'نگرانی', 'کرتا', 'ہے']",Acer,Male,2.0
Melissa Novak,"['بالکل', 'نیا', 'لینووو']",Lenovo,Female,1.0
Henri,"['مجھے', 'اپنے', 'بچپن', 'میں', 'یہ', 'پرانی', 'یادوں', 'کے', 'دورے', 'پسند', 'ہیںتمباکو', 'نوشی', 'کے', 'بعد', 'یوٹیوب', 'میں', 'ایک', 'بہترین', 'چینلز']",LG,Male,2.0
Jacob L,"['بو', 'آ', 'رہی', 'ہے', 'مجھے', 'خوشی', 'ہے', 'کہ', 'دوسرے', 'لوگ', 'یہ', 'سمجھتے', 'ہیں', 'کہ', 'پرانی', 'یادوں', 'اور', 'مصنوعات', 'کے', 'لئے', 'بدبو', 'کتنی', 'اہم', 'ہے']",LG,Male,2.0
clark mar,"['او', 'ایم', 'جی', 'کہ', 'گودام', 'میں', 'ps2s', 'اور', 'زیادہ', 'نایاب', 'ونٹیج', 'ibm', 'ہارڈ', 'ویئر', 'ہے', 'جب', 'سے', 'میں', 'نے', 'خانوں', 'میں', 'سے', 'ایک', 'کو', 'دیکھا']",IBM,Male,2.0
Richard Contreras,"['عمدہ', 'چیزیںمجھے', 'بھی', 'اس', 'کی', 'بو', 'آ', 'رہی', 'ہے', 'اور', 'اس', 'کا', 'تجربہ', 'کرنے', 'میں', 'بھی', 'لطف', 'اندوز', 'ہواخوفناک']",Asus,Male,2.0
Maniac536,"['کیا', 'کسی', 'کو', 'ibm', 'ماڈل', '25', 'یاد', 'ہے']",IBM,Male,2.0
Abdulaziz Alserhani,"['آئی', 'بی', 'ایم', 'پی', 'سی', 'پر', 'لاجٹیک', 'ماؤس', 'کا', 'استعمال', 'کیوں', 'نہیں', 'کرتے', 'ہیں']",IBM,Male,1.0
VladiX,"['سب', 'سے', 'اچھا', 'حصہ', 'ibm', 'برانڈڈ', 'بتھ', 'ٹیپ', 'تھا']",IBM,Male,1.0
Pawan Dawra,"['کیا', 'میں', 'اوبنٹو', 'چلا', 'سکتا', 'ہوں', 'یا', 'ازگر', 'یا', 'پی', 'ایچ', 'پی', 'یا', 'android', 'یا', 'ios', 'ایپس']",HP,Male,2.0
BuildYourOwnBass,"['میں', 'نے', 'اس', 'وڈ', 'کو', 'دیکھنے', 'کے', 'بعد', 'اپنے', 'فون', 'پر', 'کمانڈر', 'کیین', 'کا', 'کردار', 'ادا', 'کیا']",Eurocom,Male,2.0
By Design,"['اسے', 'واضح', 'طور', 'پر', 'جیفورس', 'جی', 'ٹی', 'ایکس', '1080', 'اور', 'آپ', 'کے', 'اچھ', 'ے', 'کی', 'ضرورت', 'ہے']",Geo,Male,2.0
nortin65537,"['کہ', 'ibm', 'کی', 'بورڈ', 'تقریبا', 'ناقابل', 'تقسیم', 'تھا']",IBM,Male,1.0
Cody Koala,"['نینٹینڈو', 'سوئچ', 'سے', 'بہتر', 'لگتا', 'ہے']",Acer,Male,1.0
Velo1010,"['یار', 'یہ', 'ibm', 'کمپیوٹر', 'کالج', 'میں', 'رہتے', 'ہوئے', 'مجھے', 'کچھ', 'اچھے', 'دنوں', 'میں', 'واپس', 'لے', 'جاتا', 'ہےاگر', 'صرف', 'ٹائم', 'مشین', 'جیسی', 'کوئی', 'چیز', 'ہوتی']",IBM,Male,1.0
wolveric0,"['خوبصورت', 'ibm', 'پی', 'سی', 'اچھی', 'خریداری', 'lgr']",LG,Male,1.0
left4deadian,"['کیا', 'یہ', 'مائن', 'کرافٹ', 'کھیل', 'سکتا', 'ہے']",NEC,Male,2.0
XL Lee,"['آپ', 'کو', 'مذاق', 'کی', 'حیثیت', 'سے', 'مدد', 'کے', 'لئے', 'ibm', 'کو', 'فون', 'کرنا', 'چاہئے']",IBM,Male,2.0
Jax Nean,"['ایل', 'جی', 'آر', 'کمپیوٹر', 'میوزیم', 'کے', 'لئے', 'ایک', 'اور', 'ٹکڑاخوفناک']",LG,Male,2.0
Jim G,"['بہت', 'پرانی', 'محسوس', 'ہورہا', 'ہے']",LG,Male,2.0
Rex the Sheep,"['کلاسک', 'ibm', 'پی', 'سی', 'کے', 'بارے', 'میں', 'آپ', 'کو', 'بہت', 'پرجوش', 'دیکھ', 'کر', 'یہ', 'ہمیشہ', 'بہت', 'ہی', 'متناسب', 'ہوتا', 'ہےہمیشہ', 'کی', 'طرح', 'زبردست', 'ویڈیو']",IBM,Male,1.0
consoler,"['مجھے', 'آئی', 'بی', 'ایم', 'تھنک', 'پیڈ', '380', 'ہے']",IBM,Male,1.0
Toters qwerty,"['لینووو', 'نے', 'تھنک', 'پیڈ', 'خریدا']",Lenovo,Male,2.0
Jie Su,"['پرانی', 'چیزیں', 'ہمیشہ', 'دستاویزات', 'کے', 'پہاڑوں', 'کے', 'ساتھ', 'آتی', 'ہیں']",Asus,Female,2.0
Emily,"['ایم', 'ایس', 'آئی', 'پریسٹیج', 'لیپ', 'ٹاپ', 'تخلیقی', 'ایپلی', 'کیشنز', 'کے', 'لئے', 'سافٹ', 'ویئر', 'کی', 'اصلاح', 'کی', 'کمی', 'کا', 'شکار', 'ہیں', 'جس', 'کے', 'نتیجے', 'میں', 'سست', 'کارکردگی', 'اور', 'وقفہ', 'ہوتا', 'ہے']",Samsung,Female,0.0
Chloe,"['hp', 'chromebook', 'لیپ', 'ٹاپ', 'میں', 'رام', 'کے', 'دستیاب', 'اختیارات', 'کی', 'ایک', 'محدود', 'حد', 'ہے', 'جس', 'کے', 'نتیجے', 'میں', 'سست', 'ملٹی', 'ٹاسکنگ', 'اور', 'کارکردگی', 'کے', 'مسائل', 'پیدا', 'ہوتے', 'ہیں']",HP,Female,0.0
Miss Zuha,"['ڈیل', 'ایلین', 'ویئر', 'ایریا', '51', 'ایم', 'لیپ', 'ٹاپ', 'بار', 'بار', 'ہارڈ', 'ویئر', 'کی', 'ناکامیوں', 'میں', 'مبتلا', 'ہیں', 'جس', 'کی', 'وجہ', 'سے', 'مہنگا', 'مرمت', 'اور', 'تکلیف', 'ہوتی', 'ہے']",Dell,Female,0.0
Daniel,"['ایپل', 'میک', 'بوک', 'پرو', 'کی', 'بورڈ', 'اسٹکی', 'چابیاں', 'اور', 'کی', 'بورڈ', 'کی', 'ناکامیوں', 'کا', 'شکار', 'ہیں', 'جس', 'کی', 'وجہ', 'سے', 'ٹائپنگ', 'میں', 'دشواری', 'اور', 'تکلیف', 'ہوتی', 'ہے']",Apple,Male,0.0
Liam,"['lg', 'گرام', '16', 'لیپ', 'ٹاپ', 'میں', 'اسٹوریج', 'کے', 'دستیاب', 'اختیارات', 'کی', 'ایک', 'محدود', 'رینج', 'ہے', 'جس', 'کے', 'نتیجے', 'میں', 'فائلوں', 'اور', 'ایپلی', 'کیشنز', 'کو', 'ذخیرہ', 'کرنے', 'کے', 'لئے', 'ناکافی', 'جگہ', 'مل', 'جاتی', 'ہے']",LG,Male,0.0
Ava,"['asus', 'rog', 'strix', 'لیپ', 'ٹاپ', 'قبضے', 'میں', 'استحکام', 'کی', 'کمی', 'سے', 'دوچار', 'ہیں', 'جس', 'کی', 'وجہ', 'سے', 'اسکرین', 'ووببلنگ', 'اور', 'ممکنہ', 'ڈسپلے', 'کو', 'نقصان', 'پہنچتا', 'ہے']",Asus,Female,0.0
Mason,"['ڈیل', 'ایکس', 'پی', 'ایس', '15', 'لیپ', 'ٹاپ', 'غیر', 'ذمہ', 'دار', 'اور', 'غیر', 'متزلزل', 'فنگر', 'پرنٹ', 'اسکینر', 'کے', 'ساتھ', 'آتے', 'ہیں', 'جس', 'کی', 'وجہ', 'سے', 'بایومیٹرک', 'توثیق', 'میں', 'دشواریوں', 'کا', 'سامنا', 'کرنا', 'پڑتا', 'ہے']",Dell,Male,0.0
Shahista Khatoon,"['لینووو', 'لشکر', '5', 'لیپ', 'ٹاپ', 'میں', 'بیٹری', 'کی', 'زندگی', 'کے', 'دستیاب', 'اختیارات', 'کی', 'ایک', 'محدود', 'رینج', 'ہے', 'جس', 'کے', 'نتیجے', 'میں', 'ایک', 'ہی', 'چارج', 'پر', 'کم', 'استعمال', 'کا', 'وقت', 'ہوتا', 'ہے']",Lenovo,Female,0.0
Benjamin,"['مائیکروسافٹ', 'سطح', 'کے', 'لیپ', 'ٹاپ', '4', 'لیپ', 'ٹاپ', 'بار', 'بار', 'وائی', 'فائی', 'رابطے', 'کے', 'مسائل', 'سے', 'دوچار', 'ہیں', 'جس', 'کی', 'وجہ', 'سے', 'غیر', 'مستحکم', 'انٹرنیٹ', 'کنیکشنز', 'ہوتے', 'ہیں']",Microsoft,Male,0.0
Natalie,"['سیمسنگ', 'گلیکسی', 'ٹیب', 'لیپ', 'ٹاپ', 'غیر', 'ذمہ', 'دار', 'اور', 'گلچی', 'ٹچ', 'اسکرین', 'کے', 'ساتھ', 'آتے', 'ہیں', 'جس', 'سے', 'ٹچ', 'پر', 'مبنی', 'تعامل', 'اور', 'استعمال', 'کو', 'متاثر', 'ہوتا', 'ہے']",Samsung,Female,0.0
Emily,"['ایم', 'ایس', 'آئی', 'الفا', '15', 'لیپ', 'ٹاپ', 'میں', 'کسٹمر', 'سپورٹ', 'کے', 'دستیاب', 'اختیارات', 'کی', 'ایک', 'محدود', 'رینج', 'ہے', 'جس', 'کے', 'نتیجے', 'میں', 'تکنیکی', 'مسائل', 'میں', 'تاخیر', 'میں', 'مدد', 'ملتی', 'ہے']",Msi,Female,0.0
Chloe,"['hp', 'سپیکٹر', 'x360', 'لیپ', 'ٹاپ', 'بار', 'بار', 'بیٹری', 'سے', 'زیادہ', 'گرمی', 'کا', 'شکار', 'ہیں', 'جس', 'کی', 'وجہ', 'سے', 'بیٹری', 'کی', 'زندگی', 'اور', 'حفاظت', 'کے', 'ممکنہ', 'خطرات', 'کم', 'ہوجاتے', 'ہیں']",HP,Female,0.0
Miss Zuha,"['ڈیل', 'جی', '7', 'لیپ', 'ٹاپ', 'غیر', 'ذمہ', 'دار', 'اور', 'غیر', 'متزلزل', 'ویب', 'کیم', 'کے', 'ساتھ', 'آتے', 'ہیں', 'جس', 'کی', 'وجہ', 'سے', 'ویڈیو', 'کالز', 'اور', 'آن', 'لائن', 'میٹنگوں', 'کے', 'دوران', 'مسائل', 'پیدا', 'ہوتے', 'ہیں']",Dell,Female,0.0
Daniel,"['ایپل', 'میک', 'بوک', 'ایئر', 'لیپ', 'ٹاپ', 'میں', 'دستیاب', 'بندرگاہوں', 'کی', 'ایک', 'محدود', 'رینج', 'ہے', 'جس', 'کی', 'وجہ', 'سے', 'یہ', 'مختلف', 'پردیی', 'اور', 'آلات', 'سے', 'رابطہ', 'قائم', 'کرنا', 'مشکل', 'ہے']",Apple,Male,0.0
Liam,"['lg', 'الٹرا', 'وائیڈ', 'لیپ', 'ٹاپ', 'ویڈیو', 'پلے', 'بیک', 'کے', 'لئے', 'سافٹ', 'ویئر', 'کی', 'اصلاح', 'کی', 'کمی', 'سے', 'دوچار', 'ہیں', 'جس', 'کے', 'نتیجے', 'میں', 'ہنگامہ', 'آرائی', 'اور', 'پلے', 'بیک', 'کے', 'مسائل', 'پیدا', 'ہوتے', 'ہیں']",LG,Male,0.0
Ava,"['asus', 'vivobook', 's', 'لیپ', 'ٹاپ', 'میں', 'دستیاب', 'رام', 'کے', 'اختیارات', 'کی', 'ایک', 'محدود', 'رینج', 'ہے', 'جس', 'کے', 'نتیجے', 'میں', 'آہستہ', 'ملٹی', 'ٹاسکنگ', 'اور', 'کارکردگی', 'کی', 'حدود', 'ہیں']",Asus,Female,0.0
Mason,"['ڈیل', 'انسپیرون', '15', 'لیپ', 'ٹاپ', 'غیر', 'ذمہ', 'دار', 'اور', 'غیر', 'متناسب', 'ٹچ', 'اسکرین', 'کے', 'ساتھ', 'آتے', 'ہیں', 'جس', 'سے', 'ٹچ', 'پر', 'مبنی', 'تعاملات', 'اور', 'استعمال', 'کو', 'متاثر', 'ہوتا', 'ہے']",Dell,Male,0.0
Shahista Khatoon,"['لینووو', 'تھنک', 'پیڈ', 'ایکس', '1', 'کاربن', 'لیپ', 'ٹاپ', 'بار', 'بار', 'اسکرین', 'ٹمٹماہٹ', 'کے', 'مسائل', 'سے', 'دوچار', 'ہیں', 'جس', 'سے', 'بصری', 'تکلیف', 'اور', 'خلفشار', 'پیدا', 'ہوتا', 'ہے']",Lenovo,Female,0.0
Benjamin,"['مائیکروسافٹ', 'سرفیس', 'پرو', '7', 'لیپ', 'ٹاپ', 'میں', 'اسٹوریج', 'کے', 'دستیاب', 'اختیارات', 'کی', 'ایک', 'محدود', 'رینج', 'ہے', 'جس', 'کے', 'نتیجے', 'میں', 'فائلوں', 'اور', 'ڈیٹا', 'کے', 'لئے', 'ناکافی', 'جگہ', 'ہے']",Microsoft,Male,0.0
Natalie,"['سیمسنگ', 'اوڈیسی', 'لیپ', 'ٹاپ', 'گیمنگ', 'کے', 'ل', 'software', 'سافٹ', 'ویئر', 'کی', 'اصلاح', 'کی', 'کمی', 'کا', 'شکار', 'ہیں', 'جس', 'کے', 'نتیجے', 'میں', 'کم', 'فریم', 'کی', 'شرح', 'اور', 'کارکردگی', 'کے', 'مسائل', 'پیدا', 'ہوتے', 'ہیں']",Gigabyte,Female,0.0
Miss Zuha,"['ڈیل', 'پریسجن', '7000', 'سیریز', 'لیپ', 'ٹاپ', 'سی', 'اے', 'ڈی', 'ایپلی', 'کیشنز', 'کے', 'لئے', 'سافٹ', 'ویئر', 'کی', 'اصلاح', 'کی', 'کمی', 'سے', 'دوچار', 'ہیں', 'جس', 'کے', 'نتیجے', 'میں', 'سست', 'رینڈرنگ', 'اور', 'ماڈلنگ', 'کی', 'کارکردگی', 'ہوتی', 'ہے']",Dell,Female,0.0
Daniel,"['ایپل', 'میک', 'بوک', 'کی', 'بورڈ', 'اسٹکی', 'چابیاں', 'اور', 'کی', 'بورڈ', 'کی', 'ناکامیوں', 'کا', 'شکار', 'ہیں', 'جس', 'کی', 'وجہ', 'سے', 'ٹائپنگ', 'میں', 'دشواری', 'اور', 'تکلیف', 'ہوتی', 'ہے']",Apple,Male,0.0
Liam,"['lg', 'گرام', '13', 'لیپ', 'ٹاپ', 'میں', 'دستیاب', 'گرافکس', 'کارڈ', 'کے', 'اختیارات', 'کی', 'ایک', 'محدود', 'رینج', 'ہے', 'جس', 'کے', 'نتیجے', 'میں', 'سبوپٹیمل', 'گیمنگ', 'اور', 'رینڈرنگ', 'کی', 'کارکردگی', 'ہوتی', 'ہے']",Gigabyte,Male,0.0
Mason,"['ڈیل', 'ایلین', 'ویئر', 'm17', 'لیپ', 'ٹاپ', 'غیر', 'ذمہ', 'دار', 'اور', 'غیر', 'متزلزل', 'ٹچ', 'پیڈ', 'کے', 'ساتھ', 'آتے', 'ہیں', 'جس', 'سے', 'کرسر', 'کی', 'نقل', 'و', 'حرکت', 'اور', 'استعمال', 'کو', 'متاثر', 'ہوتا', 'ہے']",Dell,Male,0.0
Shahista Khatoon,"['لینووو', 'یوگا', 'c940', 'لیپ', 'ٹاپ', 'میں', 'دستیاب', 'بندرگاہ', 'کے', 'اختیارات', 'کی', 'ایک', 'محدود', 'رینج', 'ہے', 'جس', 'کی', 'وجہ', 'سے', 'یہ', 'مختلف', 'بیرونی', 'آلات', 'اور', 'پیریفیرلز', 'سے', 'رابطہ', 'قائم', 'کرنا', 'مشکل', 'ہے']",Lenovo,Female,0.0
Benjamin,"['مائیکروسافٹ', 'سطح', 'کے', 'لیپ', 'ٹاپ', '3', 'لیپ', 'ٹاپ', 'بار', 'بار', 'بیٹری', 'ڈرین', 'کے', 'مسائل', 'سے', 'دوچار', 'ہیں', 'جس', 'کی', 'وجہ', 'سے', 'استعمال', 'کا', 'وقت', 'اور', 'تکلیف', 'کم', 'ہوتی', 'ہے']",Microsoft,Male,0.0
Natalie,"['سیمسنگ', 'نوٹ', 'بک', 'اوڈیسی', 'لیپ', 'ٹاپ', 'ایک', 'غیر', 'ذمہ', 'دار', 'اور', 'گلچی', 'ٹریک', 'پیڈ', 'کے', 'ساتھ', 'آتے', 'ہیں', 'جس', 'سے', 'نیویگیشن', 'اور', 'استعمال', 'کو', 'متاثر', 'ہوتا', 'ہے']",Samsung,Female,0.0
Emily,"['ایم', 'ایس', 'آئی', 'جدید', '14', 'لیپ', 'ٹاپ', 'میں', 'اسٹوریج', 'کے', 'دستیاب', 'اختیارات', 'کی', 'ایک', 'محدود', 'رینج', 'ہے', 'جس', 'کے', 'نتیجے', 'میں', 'فائلوں', 'اور', 'ایپلی', 'کیشنز', 'کے', 'لئے', 'ناکافی', 'جگہ', 'ہے']",Msi,Female,0.0
Chloe,"['hp', 'حسد', 'x360', 'لیپ', 'ٹاپ', 'بار', 'بار', 'اسکرین', 'ٹمٹماہٹ', 'کے', 'مسائل', 'سے', 'دوچار', 'ہیں', 'جس', 'سے', 'بصری', 'تکلیف', 'اور', 'خلفشار', 'پیدا', 'ہوتا', 'ہے']",HP,Female,0.0
Miss Zuha,"['ڈیل', 'ایکس', 'پی', 'ایس', '17', 'لیپ', 'ٹاپ', 'غیر', 'ذمہ', 'دار', 'اور', 'غیر', 'متناسب', 'اسٹائلس', 'ان', 'پٹ', 'کے', 'ساتھ', 'آتے', 'ہیں', 'جو', 'ٹچ', 'اور', 'قلم', 'پر', 'مبنی', 'تعامل', 'کو', 'متاثر', 'کرتے', 'ہیں']",Dell,Female,0.0
Daniel,"['ایپل', 'میک', 'بوک', 'پرو', 'کی', 'بورڈ', 'بار', 'بار', 'کلیدی', 'ناکامیوں', 'کا', 'شکار', 'ہیں', 'جس', 'کے', 'نتیجے', 'میں', 'بار', 'بار', 'مرمت', 'اور', 'تبدیلی', 'کی', 'ضرورت', 'ہوتی', 'ہے']",Apple,Male,0.0
Liam,"['lg', 'الٹراجیئر', 'لیپ', 'ٹاپ', 'میں', 'بیٹری', 'کی', 'زندگی', 'کے', 'دستیاب', 'اختیارات', 'کی', 'ایک', 'محدود', 'رینج', 'ہے', 'جس', 'کے', 'نتیجے', 'میں', 'ایک', 'ہی', 'چارج', 'پر', 'کم', 'استعمال', 'کا', 'وقت', 'ہوتا', 'ہے']",LG,Male,0.0
Ava,"['asus', 'زین', 'بوک', 'لیپ', 'ٹاپ', 'بار', 'بار', 'سافٹ', 'ویئر', 'کریشوں', 'کا', 'شکار', 'ہیں', 'جس', 'کی', 'وجہ', 'سے', 'ڈیٹا', 'میں', 'کمی', 'اور', 'پیداواری', 'صلاحیت', 'میں', 'خلل', 'پڑتا', 'ہے']",Asus,Female,0.0
Mason,"['ڈیل', 'انسپیرون', '14', 'لیپ', 'ٹاپ', 'غیر', 'ذمہ', 'دار', 'اور', 'غیر', 'متناسب', 'فنگر', 'پرنٹ', 'اسکینر', 'کے', 'ساتھ', 'آتے', 'ہیں', 'جس', 'کی', 'وجہ', 'سے', 'بایومیٹرک', 'توثیق', 'میں', 'دشواریوں', 'کا', 'سامنا', 'کرنا', 'پڑتا', 'ہے']",Dell,Male,0.0
Shahista Khatoon,"['لینووو', 'لشکر', 'y740', 'لیپ', 'ٹاپ', 'میں', 'رام', 'کے', 'دستیاب', 'اختیارات', 'کی', 'ایک', 'محدود', 'رینج', 'ہے', 'جس', 'کے', 'نتیجے', 'میں', 'سست', 'کارکردگی', 'اور', 'ملٹی', 'ٹاسکنگ', 'کے', 'مسائل', 'ہیں']",Lenovo,Female,0.0
Benjamin,"['مائیکروسافٹ', 'سرفیس', 'جی', 'او', 'لیپ', 'ٹاپ', 'وسائل', 'سے', 'متعلق', 'ایپلی', 'کیشنز', 'کے', 'لئے', 'سافٹ', 'ویئر', 'کی', 'اصلاح', 'کی', 'کمی', 'سے', 'دوچار', 'ہیں', 'جس', 'کے', 'نتیجے', 'میں', 'سست', 'کارکردگی', 'کا', 'نتیجہ', 'ہے']",Microsoft,Male,0.0
Natalie,"['سیمسنگ', 'کہکشاں', 'فلیکس', '2in1', 'لیپ', 'ٹاپ', 'غیر', 'ذمہ', 'دار', 'اور', 'گلیچی', 'ٹچ', 'اسکرین', 'کے', 'ساتھ', 'آتے', 'ہیں', 'جس', 'سے', 'ٹچ', 'پر', 'مبنی', 'تعامل', 'اور', 'استعمال', 'کو', 'متاثر', 'ہوتا', 'ہے']",Samsung,Female,0.0
Chloe,"['hp', 'پویلین', 'لیپ', 'ٹاپ', 'بار', 'بار', 'wifi', 'رابطے', 'کے', 'مسائل', 'سے', 'دوچار', 'ہیں', 'جس', 'کی', 'وجہ', 'سے', 'ناقابل', 'اعتماد', 'انٹرنیٹ', 'رابطے', 'ہوتے', 'ہیں']",HP,Female,0.0
Miss Zuha,"['ڈیل', 'جی', '5', 'لیپ', 'ٹاپ', 'غیر', 'ذمہ', 'دار', 'اور', 'غیر', 'متزلزل', 'ویب', 'کیم', 'کے', 'ساتھ', 'آتے', 'ہیں', 'جس', 'سے', 'ویڈیو', 'کالز', 'اور', 'آن', 'لائن', 'میٹنگوں', 'کے', 'دوران', 'مسائل', 'پیدا', 'ہوتے', 'ہیں']",Dell,Female,0.0
Benjamin,"['لینووو', 'تھنک', 'پیڈ', 'لیپ', 'ٹاپ', 'غیر', 'معمولی', 'استحکام', 'لمبی', 'بیٹری', 'کی', 'زندگی', 'اور', 'کی', 'بورڈ', 'کے', 'بقایا', 'معیار', 'کی', 'پیش', 'کش', 'کرتے', 'ہیں', 'جس', 'سے', 'وہ', 'پیداواری', 'صلاحیت', 'کے', 'ل', 'ideal', 'مثالی', 'ہیں']",Lenovo,Male,0.0
Natalie,"['مائیکروسافٹ', 'سرفیس', 'پرو', 'لیپ', 'ٹاپ', 'چیکنا', 'ڈیزائن', 'طاقتور', 'کارکردگی', 'اور', 'ورسٹائل', 'فعالیت', 'کو', 'یکجا', 'کرتے', 'ہیں', 'جس', 'سے', 'ہموار', 'صارف', 'کا', 'تجربہ', 'فراہم', 'ہوتا', 'ہے']",Microsoft,Female,1.0
Emily,"['سیمسنگ', 'گلیکسی', 'بک', 'لیپ', 'ٹاپ', 'حیرت', 'انگیز', 'ڈسپلے', 'ہلکا', 'پھلکا', 'ڈیزائن', 'اور', 'دیرپا', 'بیٹری', 'کی', 'زندگی', 'پیش', 'کرتے', 'ہیں', 'جو', 'چلتے', 'پھرتے', 'پیداواری', 'صلاحیت', 'کے', 'ل', 'perfect', 'بہترین', 'ہیں']",Samsung,Female,1.0
Chloe,"['hp', 'سپیکٹر', 'لیپ', 'ٹاپ', 'غیر', 'معمولی', 'کارکردگی', 'خوبصورت', 'ڈیزائن', 'اور', 'اعلی', 'معیار', 'کے', 'ڈسپلے', 'فراہم', 'کرتے', 'ہیں', 'جس', 'کی', 'وجہ', 'سے', 'وہ', 'ملٹی', 'میڈیا', 'اور', 'تخلیقی', 'کاموں', 'کے', 'لئے', 'ایک', 'اعلی', 'انتخاب', 'بنتے', 'ہیں']",HP,Female,1.0
